date,location,maxtemp,evaporation_final,sunshine_final,humidity9am_final,humidity3pm_final,pressure9am,pressure3pm,cloud9am,cloud3pm_final,temp9am,temp3pm,precipitation3pm,precipitation9am,wind_speed9am_complete_final,wind_speed3pm_complete,wind_dir9am_complete_final_int,wind_dir3pm_complete_final_int,raintoday_int,raintomorrow_int
2013-03-21,MelbourneAirport,22.5,9.0,2.8,73.0,68.0,1005.6,999.6,7.0,2.0,18.5,21.0,7,9.720886003700349,46.0,65.0,0,0,0,1
2013-03-22,MelbourneAirport,19.5,5.4,3.3,69.0,56.0,1012.7,1011.9,1.0,7.0,15.2,18.2,8,11.5631366654,13.0,15.0,15,1,1,0
2013-03-23,MelbourneAirport,25.0,3.8,8.4,64.0,35.0,1015.7,1014.1,7.0,4.0,16.1,24.1,7,17.7217880278691,28.0,33.0,15,14,0,0
2013-03-24,MelbourneAirport,25.6,7.6,8.5,59.0,37.0,1012.6,1012.1,3.0,7.0,17.5,23.9,11,16.7253101151402,31.0,24.0,0,12,0,0
2013-03-25,MelbourneAirport,23.8,5.6,9.7,73.0,39.0,1019.6,1017.6,2.0,5.0,14.9,23.0,10,11.709718556536,11.0,7.0,15,10,0,0
2013-03-26,MelbourneAirport,30.6,6.6,11.1,56.0,23.0,1015.8,1012.1,1.0,1.0,19.3,29.5,7,7.59013213682175,28.0,28.0,0,15,0,0
2013-03-27,MelbourneAirport,35.5,11.6,7.7,32.0,21.0,1008.8,1006.0,6.0,7.0,24.7,33.3,5,19.3668246597603,48.0,41.0,0,0,0,1
2013-03-28,MelbourneAirport,20.6,11.6,4.4,77.0,50.0,1015.1,1015.8,7.0,6.0,14.6,16.2,11,12.565959066229201,11.0,33.0,12,12,1,0
2013-03-29,MelbourneAirport,17.8,5.4,3.1,68.0,52.0,1021.5,1019.9,1.0,7.0,12.6,16.7,7,6.54101688390136,15.0,15.0,12,11,0,0
2013-03-30,MelbourneAirport,21.6,2.2,1.9,60.0,49.0,1016.3,1012.5,7.0,7.0,14.8,20.8,8,8.2010804276693,24.0,24.0,0,15,0,1
2013-03-31,MelbourneAirport,17.5,3.8,3.8,81.0,75.0,1013.7,1015.0,7.0,7.0,14.1,17.0,14,19.4668365583843,19.0,13.0,12,9,1,1
2013-04-01,MelbourneAirport,20.1,2.6,2.4,76.0,43.0,1018.9,1017.3,7.0,7.0,12.1,18.7,10,13.7982534061234,13.0,20.0,15,14,1,0
2013-04-02,MelbourneAirport,18.9,2.8,1.7,73.0,96.0,1018.0,1018.3,7.0,7.0,16.5,15.2,7,3.14009629661011,15.0,20.0,12,8,0,1
2013-04-03,MelbourneAirport,16.9,2.4,2.2,78.0,65.0,1024.9,1025.1,7.0,7.0,12.4,14.9,10,4.557540101361901,7.0,28.0,11,8,1,0
2013-04-04,MelbourneAirport,19.7,3.0,10.8,75.0,45.0,1029.8,1027.6,1.0,1.0,10.9,19.1,9,13.5070676953174,6.0,13.0,12,8,0,0
2013-04-05,MelbourneAirport,24.6,3.0,8.4,88.0,41.0,1030.1,1026.5,3.0,7.0,11.8,23.7,8,12.737205231177,15.0,13.0,0,2,0,0
2013-04-06,MelbourneAirport,27.1,3.4,9.2,68.0,33.0,1025.8,1022.0,1.0,4.0,16.3,26.3,12,20.4827288524271,20.0,15.0,0,2,0,0
2013-04-07,MelbourneAirport,27.7,6.6,4.3,49.0,43.0,1022.1,1019.9,6.0,7.0,20.9,24.3,12,11.2825877121714,35.0,15.0,0,2,0,1
2013-04-08,MelbourneAirport,21.8,4.0,5.7,83.0,55.0,1026.1,1024.2,7.0,3.0,16.1,21.1,8,3.7894057026293395,11.0,17.0,8,8,1,0
2013-04-09,MelbourneAirport,22.3,2.6,9.0,78.0,58.0,1027.1,1023.3,6.0,1.0,17.5,21.7,6,5.88593070165092,9.0,15.0,2,7,0,0
2013-04-10,MelbourneAirport,24.3,4.2,9.6,73.0,38.0,1023.0,1020.6,5.0,6.0,17.8,23.9,13,7.5884760159383,15.0,11.0,0,6,0,0
2013-04-11,MelbourneAirport,16.5,3.0,1.0,78.0,90.0,1024.8,1024.5,7.0,8.0,15.1,15.1,6,7.2716633847463,11.0,15.0,14,6,0,0
2013-04-12,MelbourneAirport,27.2,0.8,7.5,81.0,45.0,1023.9,1019.2,1.0,6.0,14.9,25.1,7,11.9082075109449,7.0,13.0,12,7,0,1
2013-04-13,MelbourneAirport,24.1,7.0,0.0,48.0,33.0,1014.2,1010.4,7.0,7.0,18.6,23.7,11,15.9024901580704,33.0,19.0,0,15,1,0
2013-04-14,MelbourneAirport,21.4,4.0,4.1,63.0,60.0,1012.8,1008.8,5.0,7.0,16.9,19.3,9,21.8168016807094,7.0,20.0,0,8,0,0
2013-04-15,MelbourneAirport,15.0,1.2,0.0,91.0,92.0,1012.8,1013.3,8.0,7.0,13.4,12.8,7,11.9463698743416,11.0,26.0,9,8,0,1
2013-04-16,MelbourneAirport,18.2,0.2,9.6,74.0,50.0,1018.3,1016.1,1.0,4.0,13.7,16.8,10,2.4148572861636497,11.0,20.0,8,8,1,0
2013-04-17,MelbourneAirport,17.6,4.0,1.8,70.0,62.0,1018.1,1016.4,7.0,7.0,13.5,16.6,11,10.0966425634335,11.0,24.0,12,8,0,1
2013-04-18,MelbourneAirport,15.9,2.8,1.4,99.0,51.0,1019.7,1020.4,8.0,7.0,11.8,14.9,11,12.6622713056218,11.0,31.0,9,8,1,1
2013-04-19,MelbourneAirport,16.2,2.4,10.7,48.0,46.0,1026.3,1024.7,1.0,5.0,12.6,14.5,9,8.67826515102383,28.0,35.0,7,7,1,0
2013-04-20,MelbourneAirport,17.8,4.0,9.4,71.0,49.0,1023.3,1019.1,1.0,5.0,12.1,16.5,16,12.936548527586401,24.0,20.0,6,7,0,0
2013-04-21,MelbourneAirport,20.7,3.4,8.5,55.0,34.0,1013.4,1007.7,4.0,7.0,13.1,20.1,7,15.5379954860768,28.0,35.0,0,1,0,0
2013-04-22,MelbourneAirport,18.5,5.4,1.6,91.0,73.0,1006.6,1007.0,7.0,6.0,11.8,16.4,12,12.7825767269792,37.0,20.0,0,0,0,1
2013-04-23,MelbourneAirport,18.8,1.6,7.8,75.0,39.0,1014.8,1014.9,2.0,7.0,13.4,18.4,7,5.25434323284973,22.0,26.0,11,11,1,0
2013-04-24,MelbourneAirport,20.1,3.8,5.3,48.0,73.0,1019.4,1017.9,5.0,7.0,15.7,15.7,13,7.0629562582602095,17.0,26.0,14,12,0,1
2013-04-25,MelbourneAirport,20.8,2.8,6.3,65.0,47.0,1021.3,1018.6,3.0,7.0,14.4,19.2,6,12.1262053458523,15.0,20.0,15,15,1,0
2013-04-26,MelbourneAirport,22.0,4.0,6.7,65.0,40.0,1022.4,1020.8,5.0,6.0,17.3,21.5,15,9.7452837986665,13.0,30.0,14,12,0,0
2013-04-27,MelbourneAirport,24.5,5.4,7.1,60.0,37.0,1018.0,1012.4,3.0,6.0,18.0,23.7,9,6.37142498394982,37.0,44.0,0,0,0,0
2013-04-28,MelbourneAirport,19.1,9.2,2.0,42.0,56.0,1015.0,1015.8,7.0,7.0,18.2,17.7,12,7.91520873620475,9.0,24.0,14,11,0,0
2013-04-29,MelbourneAirport,18.2,3.4,6.1,63.0,44.0,1024.2,1024.1,2.0,7.0,13.3,17.3,10,10.686233929735199,11.0,9.0,13,8,0,0
2013-04-30,MelbourneAirport,17.7,3.4,5.6,71.0,43.0,1026.5,1023.0,3.0,7.0,12.3,16.8,14,7.50297485792476,11.0,6.0,0,15,0,0
2013-05-01,MelbourneAirport,16.7,2.6,3.1,63.0,70.0,1021.6,1021.7,7.0,4.0,12.3,13.5,13,5.17037925126628,15.0,30.0,14,9,0,1
2013-05-02,MelbourneAirport,16.4,2.4,10.2,72.0,42.0,1028.5,1026.0,1.0,1.0,10.3,16.1,18,15.4495702088707,6.0,6.0,15,3,1,0
2013-05-03,MelbourneAirport,19.5,6.8,5.4,51.0,32.0,1019.5,1015.3,7.0,7.0,13.0,18.0,13,12.1127445174507,67.0,48.0,0,0,0,0
2013-05-04,MelbourneAirport,15.3,4.8,4.3,58.0,42.0,1025.4,1025.6,7.0,7.0,10.6,13.8,10,16.015693498772,22.0,31.0,10,8,0,0
2013-05-05,MelbourneAirport,14.7,3.0,0.2,60.0,52.0,1027.3,1025.4,7.0,7.0,11.7,13.5,5,13.126323457675399,9.0,24.0,10,7,0,0
2013-05-06,MelbourneAirport,18.6,2.2,9.0,65.0,28.0,1026.8,1022.9,3.0,7.0,9.5,18.4,9,9.61322655244576,7.0,15.0,14,1,0,0
2013-05-07,MelbourneAirport,19.9,3.0,4.7,75.0,42.0,1026.9,1024.3,7.0,6.0,12.0,18.2,10,15.446075587711698,11.0,30.0,0,0,0,0
2013-05-08,MelbourneAirport,23.9,4.6,9.3,49.0,32.0,1027.8,1025.0,3.0,6.0,16.5,23.1,9,17.5683235512052,30.0,31.0,0,0,0,0
2013-05-09,MelbourneAirport,26.2,7.2,9.8,59.0,35.0,1028.2,1026.9,0.0,1.0,17.7,25.5,10,9.374798528043069,33.0,20.0,0,1,0,0
2013-05-10,MelbourneAirport,25.0,4.6,9.4,62.0,33.0,1029.7,1026.8,7.0,7.0,16.7,24.5,8,6.84966038831681,19.0,22.0,0,1,0,0
2013-05-11,MelbourneAirport,24.1,5.2,8.2,50.0,28.0,1027.1,1022.6,7.0,6.0,17.9,23.4,7,8.32708759602437,31.0,28.0,0,0,0,0
2013-05-12,MelbourneAirport,23.4,7.2,3.5,47.0,47.0,1019.3,1016.0,7.0,7.0,16.3,20.0,5,12.4853035095257,44.0,35.0,0,0,0,0
2013-05-13,MelbourneAirport,17.6,5.0,4.5,64.0,68.0,1013.4,1011.4,7.0,7.0,14.0,12.4,8,11.344002822639101,20.0,33.0,0,12,0,0
2013-05-14,MelbourneAirport,13.5,3.8,5.2,64.0,49.0,1011.3,1009.3,2.0,7.0,9.7,12.0,9,11.166750519806198,30.0,22.0,0,15,0,0
2013-05-15,MelbourneAirport,15.5,2.8,3.6,82.0,61.0,1007.3,1003.2,3.0,7.0,9.7,14.6,10,9.28825991310439,33.0,37.0,0,0,0,1
2013-05-16,MelbourneAirport,15.4,2.6,2.1,75.0,82.0,1007.6,1009.6,4.0,8.0,11.8,10.9,9,9.96779504478665,31.0,31.0,12,10,1,1
2013-05-17,MelbourneAirport,15.5,3.0,3.5,86.0,60.0,1016.0,1015.3,7.0,7.0,11.1,13.9,12,8.860930006611381,24.0,19.0,12,9,1,0
2013-05-18,MelbourneAirport,13.5,1.2,0.8,77.0,67.0,1018.0,1016.8,7.0,6.0,10.8,12.0,9,7.82398844531451,13.0,17.0,12,12,0,0
2013-05-19,MelbourneAirport,16.9,1.0,8.1,75.0,41.0,1019.4,1016.7,1.0,5.0,11.3,16.2,7,13.5855454266723,13.0,15.0,13,12,0,0
2013-05-20,MelbourneAirport,14.6,3.4,0.7,77.0,76.0,1016.2,1013.6,7.0,7.0,10.4,13.8,14,3.69049849385602,33.0,20.0,0,15,0,1
2013-05-21,MelbourneAirport,16.0,0.6,7.2,82.0,46.0,1017.9,1015.6,7.0,3.0,9.8,15.7,15,13.9374521654143,11.0,7.0,14,0,1,0
2013-05-22,MelbourneAirport,15.0,1.4,1.1,84.0,56.0,1013.4,1011.4,7.0,7.0,8.5,14.1,6,16.0074978601582,9.0,9.0,0,3,0,0
2013-05-23,MelbourneAirport,15.7,1.4,8.8,93.0,62.0,1020.6,1020.6,1.0,4.0,9.4,14.2,9,5.6454379035413895,9.0,26.0,9,7,0,0
2013-05-24,MelbourneAirport,16.7,1.4,6.7,92.0,49.0,1026.0,1023.9,7.0,4.0,8.6,16.3,7,9.324823204946801,13.0,9.0,10,9,0,0
2013-05-25,MelbourneAirport,18.6,1.0,8.3,77.0,44.0,1026.3,1024.1,2.0,4.0,12.7,18.2,14,10.3326792434606,9.0,24.0,15,11,0,0
2013-05-26,MelbourneAirport,15.6,2.8,0.0,70.0,54.0,1028.6,1026.9,7.0,7.0,12.9,15.1,7,12.929558558992698,19.0,17.0,13,10,0,0
2013-05-28,MelbourneAirport,17.9,1.2,7.1,71.0,46.0,1029.3,1025.8,7.0,6.0,10.2,17.2,10,0.6602722680774941,7.0,30.0,15,0,0,0
2013-05-29,MelbourneAirport,18.4,2.6,2.7,76.0,39.0,1026.2,1023.4,7.0,7.0,11.1,17.3,9,10.362671442074301,26.0,28.0,0,15,0,0
2013-05-30,MelbourneAirport,15.5,2.8,0.0,70.0,93.0,1023.3,1021.6,8.0,8.0,14.4,13.5,11,8.75637951163599,28.0,24.0,0,0,0,1
2013-05-31,MelbourneAirport,17.3,2.6,3.7,83.0,77.0,1021.8,1019.0,3.0,7.0,15.4,17.2,5,5.48190627253929,39.0,31.0,0,0,1,1
2013-06-01,MelbourneAirport,15.1,8.0,0.0,97.0,90.0,1013.1,1011.1,8.0,7.0,13.2,14.9,4,4.74401601515184,13.0,11.0,0,9,1,1
2013-06-02,MelbourneAirport,14.4,1.0,3.6,96.0,76.0,1018.4,1020.2,7.0,7.0,9.8,13.5,7,5.36345861394826,24.0,22.0,10,8,1,0
2013-06-03,MelbourneAirport,14.3,0.4,0.5,78.0,65.0,1025.4,1024.5,7.0,6.0,11.4,13.6,6,12.1419552002636,20.0,13.0,10,10,0,0
2013-06-05,MelbourneAirport,13.6,0.8,0.2,85.0,73.0,1023.3,1019.1,7.0,7.0,11.2,12.9,21,9.471554238870858,17.0,28.0,1,1,0,0
2013-06-06,MelbourneAirport,16.5,1.8,3.2,76.0,59.0,1017.1,1014.3,7.0,7.0,12.5,15.5,9,4.6935393810523305,26.0,31.0,0,15,0,1
2013-06-07,MelbourneAirport,13.9,3.6,3.1,74.0,58.0,1019.1,1023.3,2.0,7.0,12.3,12.6,7,12.0585593675039,28.0,24.0,12,11,1,0
2013-06-08,MelbourneAirport,15.0,1.8,7.9,65.0,45.0,1030.5,1028.0,4.0,1.0,8.6,13.9,6,10.7172936231493,17.0,20.0,0,15,0,0
2013-06-09,MelbourneAirport,13.9,1.6,6.6,71.0,57.0,1026.8,1023.5,7.0,7.0,7.7,13.1,14,17.2859073432828,20.0,15.0,0,15,0,0
2013-06-10,MelbourneAirport,15.6,2.0,6.5,79.0,50.0,1018.9,1016.6,3.0,7.0,8.9,14.4,12,1.92120395960418,26.0,31.0,0,0,0,0
2013-06-11,MelbourneAirport,14.8,3.2,0.0,77.0,70.0,1018.2,1016.1,7.0,7.0,11.2,14.2,8,15.961600814203802,39.0,20.0,0,0,0,0
2013-06-12,MelbourneAirport,12.1,0.4,0.0,96.0,97.0,1012.4,1008.5,8.0,8.0,9.4,11.9,12,10.2428144827196,9.0,15.0,12,8,0,1
2013-06-13,MelbourneAirport,11.9,1.0,0.0,95.0,94.0,1009.3,1009.4,8.0,8.0,11.4,11.3,14,0.37090224256615795,20.0,20.0,7,8,1,1
2013-06-14,MelbourneAirport,12.9,2.4,0.2,86.0,65.0,1013.4,1014.9,7.0,7.0,11.3,11.6,9,13.6526453810628,17.0,24.0,8,8,1,0
2013-06-15,MelbourneAirport,13.1,1.2,2.0,87.0,81.0,1020.8,1021.2,7.0,7.0,8.0,10.7,7,9.4751941419395,9.0,17.0,11,7,0,0
2013-06-16,MelbourneAirport,12.9,0.6,5.9,95.0,68.0,1021.9,1018.9,3.0,7.0,8.5,11.4,10,11.779332818045301,11.0,17.0,10,8,0,0
2013-06-17,MelbourneAirport,10.6,1.4,0.1,90.0,86.0,1016.5,1014.5,7.0,7.0,7.4,10.3,8,10.4883949836273,13.0,17.0,11,8,0,1
2013-06-18,MelbourneAirport,13.3,1.8,5.1,96.0,71.0,1018.8,1019.2,7.0,4.0,8.9,12.5,5,5.0444799228237,11.0,20.0,12,8,1,0
2013-06-19,MelbourneAirport,12.9,1.0,8.0,91.0,53.0,1027.3,1025.7,1.0,2.0,6.8,12.4,11,5.30123693209292,9.0,17.0,13,7,0,0
2013-06-20,MelbourneAirport,14.3,1.0,8.6,81.0,45.0,1025.9,1022.2,1.0,6.0,5.3,13.8,10,5.0788582183198,15.0,15.0,0,0,0,0
2013-06-21,MelbourneAirport,13.7,1.4,9.0,81.0,51.0,1021.5,1019.7,3.0,2.0,6.3,13.3,9,20.143871668840603,20.0,15.0,0,0,0,0
2013-06-22,MelbourneAirport,13.5,0.8,9.0,71.0,47.0,1025.4,1025.2,1.0,1.0,6.7,13.0,11,5.31583490029721,17.0,13.0,0,7,0,0
2013-06-23,MelbourneAirport,12.9,1.8,9.0,79.0,49.0,1031.5,1029.1,1.0,1.0,4.5,12.7,6,9.03948394711071,13.0,9.0,0,7,0,0
2013-06-24,MelbourneAirport,11.0,0.8,1.3,100.0,79.0,1029.1,1026.9,8.0,7.0,4.6,10.4,7,11.2734525722633,11.0,9.0,13,10,0,0
2013-06-25,MelbourneAirport,15.4,0.2,7.2,95.0,47.0,1026.6,1023.4,7.0,1.0,8.6,15.1,15,7.91112262474629,11.0,9.0,7,6,0,0
2013-06-26,MelbourneAirport,17.3,1.4,8.5,79.0,44.0,1024.1,1021.2,1.0,0.0,6.4,16.9,12,11.423044624715299,17.0,13.0,0,2,0,0
2013-06-27,MelbourneAirport,16.8,1.6,4.6,58.0,49.0,1022.7,1020.7,6.0,7.0,10.7,16.3,10,15.9429345718437,19.0,13.0,0,0,0,0
2013-06-28,MelbourneAirport,16.3,1.0,7.5,76.0,51.0,1025.0,1023.3,3.0,4.0,7.8,15.8,7,0.836758317608655,13.0,9.0,0,8,0,0
2013-06-29,MelbourneAirport,12.8,1.4,3.2,87.0,78.0,1028.1,1027.0,7.0,3.0,7.4,12.4,8,9.818946563353279,9.0,11.0,12,8,0,0
2013-06-30,MelbourneAirport,17.7,1.0,6.1,81.0,55.0,1027.3,1024.6,2.0,7.0,10.9,16.6,9,16.9433435634874,15.0,17.0,0,12,0,0
2013-07-01,MelbourneAirport,18.2,2.2,0.9,72.0,60.0,1023.8,1021.7,7.0,7.0,12.7,16.1,11,1.77622377068427,24.0,17.0,15,13,0,0
2013-07-02,MelbourneAirport,17.9,2.0,8.2,70.0,45.0,1023.1,1021.0,6.0,7.0,13.2,16.7,11,7.88656542443869,22.0,26.0,15,14,0,0
2013-07-03,MelbourneAirport,16.1,3.0,9.1,86.0,51.0,1022.6,1018.4,1.0,1.0,8.5,14.9,9,14.3737933933958,24.0,35.0,0,0,0,0
2013-07-04,MelbourneAirport,15.4,4.0,4.3,72.0,50.0,1008.9,1003.0,5.0,2.0,9.0,14.9,12,8.405624526776549,48.0,43.0,0,0,0,0
2013-07-05,MelbourneAirport,12.9,4.2,7.3,52.0,43.0,1008.1,1009.5,1.0,7.0,9.1,12.1,6,14.655444625395901,33.0,30.0,13,13,0,0
2013-07-06,MelbourneAirport,14.7,3.4,4.6,79.0,46.0,1016.7,1016.7,2.0,6.0,8.9,13.7,6,5.13825889776347,31.0,20.0,0,14,0,1
2013-07-07,MelbourneAirport,12.3,1.2,4.0,83.0,75.0,1025.3,1024.6,1.0,6.0,6.4,10.7,16,18.788608210337802,30.0,28.0,0,0,1,0
2013-07-08,MelbourneAirport,14.0,1.0,7.6,73.0,61.0,1032.9,1032.7,1.0,6.0,6.7,11.7,9,14.5782460384424,17.0,9.0,0,9,0,0
2013-07-09,MelbourneAirport,13.1,2.6,8.2,83.0,47.0,1037.4,1033.3,1.0,4.0,5.2,12.9,14,7.22255472039836,17.0,11.0,0,3,0,0
2013-07-10,MelbourneAirport,14.4,1.8,9.5,71.0,43.0,1032.7,1030.3,1.0,1.0,6.0,14.0,7,0.719501741253101,15.0,22.0,0,1,0,0
2013-07-11,MelbourneAirport,14.7,2.2,3.3,79.0,57.0,1034.0,1030.4,8.0,7.0,7.0,14.3,10,8.44632563125809,17.0,30.0,0,0,0,0
2013-07-12,MelbourneAirport,16.5,1.2,6.1,79.0,59.0,1029.8,1027.1,1.0,7.0,9.3,15.6,8,13.9685578634547,20.0,17.0,0,0,0,0
2013-07-13,MelbourneAirport,14.0,2.0,0.0,81.0,87.0,1026.8,1023.8,7.0,8.0,12.1,12.8,11,6.30576861327473,19.0,15.0,1,1,0,1
2013-07-14,MelbourneAirport,14.9,1.4,0.0,83.0,84.0,1020.2,1016.5,7.0,8.0,13.5,13.7,7,11.564719228275099,35.0,41.0,0,0,1,0
2013-07-15,MelbourneAirport,17.5,1.2,5.7,79.0,64.0,1019.7,1019.0,3.0,7.0,12.8,16.0,6,10.7450513756945,20.0,9.0,15,10,0,0
2013-07-16,MelbourneAirport,16.1,1.4,4.9,83.0,69.0,1023.0,1021.1,2.0,7.0,12.3,15.0,7,7.762305752705441,17.0,24.0,0,0,0,0
2013-07-17,MelbourneAirport,16.8,1.8,3.8,81.0,66.0,1020.5,1016.9,7.0,6.0,12.8,15.3,11,22.0250476034998,22.0,26.0,0,0,0,0
2013-07-18,MelbourneAirport,21.3,1.6,5.5,71.0,61.0,1012.0,1005.9,6.0,7.0,16.4,19.5,12,6.472616179941241,28.0,37.0,0,0,0,1
2013-07-19,MelbourneAirport,15.7,4.4,7.4,70.0,71.0,1003.5,1002.5,4.0,7.0,13.8,13.9,8,4.05537480459266,39.0,35.0,0,15,1,1
2013-07-20,MelbourneAirport,8.4,3.2,0.0,85.0,88.0,1003.6,1002.9,7.0,7.0,7.7,6.2,10,13.9609339148135,15.0,17.0,1,13,1,1
2013-07-21,MelbourneAirport,9.9,1.4,8.4,76.0,76.0,1011.3,1011.2,1.0,5.0,6.1,8.0,6,9.26980037758511,37.0,35.0,0,0,1,0
2013-07-22,MelbourneAirport,13.0,1.4,4.9,76.0,53.0,1015.0,1015.5,6.0,6.0,7.9,11.7,6,6.91001661547591,11.0,19.0,0,14,0,1
2013-07-23,MelbourneAirport,12.1,2.0,0.9,89.0,71.0,1024.5,1026.2,7.0,7.0,9.1,12.0,11,18.1986200725677,20.0,26.0,10,8,1,0
2013-07-24,MelbourneAirport,13.3,0.6,0.8,82.0,66.0,1032.8,1030.6,7.0,7.0,9.6,11.9,4,13.5687876423117,7.0,19.0,9,8,0,0
2013-07-25,MelbourneAirport,11.6,2.0,3.3,75.0,73.0,1028.4,1024.9,7.0,7.0,7.8,9.9,12,8.85906464491391,31.0,31.0,0,0,0,0
2013-07-26,MelbourneAirport,15.0,2.2,6.3,88.0,60.0,1025.3,1024.9,7.0,3.0,8.5,14.8,11,8.68000346127412,33.0,22.0,0,15,0,0
2013-07-27,MelbourneAirport,13.3,2.2,4.0,71.0,61.0,1027.0,1023.6,5.0,7.0,9.7,12.7,9,16.5654716156052,22.0,37.0,1,1,0,0
2013-07-28,MelbourneAirport,16.4,4.4,1.6,51.0,53.0,1020.7,1016.6,7.0,7.0,11.7,15.2,9,11.9940770500094,37.0,37.0,0,0,0,1
2013-07-29,MelbourneAirport,18.2,2.8,9.6,81.0,49.0,1018.0,1015.5,1.0,1.0,12.2,17.9,10,4.12366743138545,26.0,24.0,0,15,1,0
2013-07-30,MelbourneAirport,14.7,2.2,7.6,83.0,47.0,1022.2,1022.3,4.0,3.0,9.5,12.7,4,14.5217122025157,17.0,13.0,12,7,0,0
2013-07-31,MelbourneAirport,14.3,2.4,8.8,79.0,46.0,1025.9,1023.2,3.0,6.0,7.1,13.5,19,11.6026427495239,9.0,6.0,0,10,0,0
2013-08-01,MelbourneAirport,13.9,2.0,8.2,79.0,45.0,1023.2,1019.1,3.0,5.0,7.7,12.8,6,11.405331302498,20.0,24.0,0,15,0,0
2013-08-02,MelbourneAirport,13.1,3.8,5.0,61.0,56.0,1011.5,1009.2,6.0,4.0,10.5,12.3,16,12.500769850922598,50.0,30.0,0,13,0,1
2013-08-03,MelbourneAirport,12.3,2.2,2.3,73.0,70.0,1013.3,1006.9,7.0,7.0,8.3,11.7,14,9.125035126925349,33.0,44.0,0,0,1,1
2013-08-04,MelbourneAirport,13.3,1.2,5.7,69.0,60.0,1013.7,1012.8,7.0,7.0,9.7,12.7,10,3.2296126363473303,17.0,22.0,13,13,1,0
2013-08-05,MelbourneAirport,14.9,2.2,2.7,68.0,60.0,1012.8,1008.3,6.0,7.0,11.7,14.1,8,4.510346981683,28.0,35.0,0,0,0,1
2013-08-06,MelbourneAirport,14.8,3.6,6.1,65.0,40.0,1007.9,1008.4,1.0,5.0,11.8,14.4,14,4.7637363669991295,26.0,26.0,13,12,1,0
2013-08-07,MelbourneAirport,13.3,2.2,2.5,69.0,63.0,1011.5,1007.9,7.0,7.0,9.4,11.9,9,1.6947197519365702,24.0,24.0,0,0,0,1
2013-08-08,MelbourneAirport,13.0,2.2,7.1,85.0,60.0,1017.8,1016.9,1.0,5.0,8.0,11.5,12,13.0583215766858,20.0,11.0,11,7,1,1
2013-08-09,MelbourneAirport,11.1,4.4,0.4,84.0,75.0,1011.5,1008.9,8.0,7.0,8.2,10.3,12,13.301333440861699,57.0,56.0,0,0,1,0
2013-08-10,MelbourneAirport,16.3,2.0,9.5,68.0,45.0,1016.8,1016.0,1.0,3.0,11.1,15.6,7,17.717256281766,15.0,22.0,15,12,0,0
2013-08-11,MelbourneAirport,15.5,2.6,8.1,80.0,59.0,1015.6,1011.0,7.0,3.0,9.5,14.7,5,11.5078911455496,31.0,31.0,0,15,0,0
2013-08-12,MelbourneAirport,14.8,2.6,9.2,58.0,39.0,1000.5,1004.9,4.0,3.0,13.7,12.7,7,13.0287161594824,30.0,48.0,13,11,0,0
2013-08-13,MelbourneAirport,15.6,4.0,10.1,63.0,45.0,1012.1,1009.6,1.0,5.0,9.8,15.3,13,8.97138741868315,22.0,30.0,0,14,0,0
2013-08-14,MelbourneAirport,13.8,4.0,2.6,56.0,82.0,1003.9,1005.5,7.0,7.0,12.2,8.4,11,13.155526081514099,35.0,33.0,0,12,0,1
2013-08-15,MelbourneAirport,16.6,3.0,7.8,66.0,55.0,1020.7,1018.6,1.0,6.0,11.3,14.7,10,0.166979731722526,20.0,26.0,13,0,1,0
2013-08-16,MelbourneAirport,15.7,4.4,8.0,73.0,44.0,1015.3,1004.5,6.0,1.0,8.6,15.1,13,4.16473765252088,46.0,50.0,0,1,0,0
2013-08-17,MelbourneAirport,15.6,4.8,6.3,66.0,45.0,1007.7,1006.8,3.0,7.0,10.3,12.6,11,11.873109952878401,19.0,31.0,0,14,0,0
2013-08-18,MelbourneAirport,17.0,4.0,6.9,64.0,54.0,1005.8,1002.3,6.0,3.0,12.4,16.3,9,10.4709836190091,44.0,39.0,0,15,0,0
2013-08-19,MelbourneAirport,11.7,4.8,8.3,54.0,52.0,1009.9,1010.4,3.0,7.0,9.4,9.6,10,13.7227158974179,17.0,41.0,14,11,0,0
2013-08-20,MelbourneAirport,12.2,3.4,6.7,65.0,66.0,1016.3,1015.0,4.0,7.0,7.8,10.2,8,14.010117490584301,31.0,30.0,12,11,0,0
2013-08-21,MelbourneAirport,13.8,2.0,7.2,70.0,50.0,1016.0,1011.8,3.0,6.0,8.7,12.6,9,8.52598789810492,19.0,26.0,0,15,0,0
2013-08-22,MelbourneAirport,15.0,2.8,3.8,65.0,48.0,1009.5,1006.7,6.0,7.0,10.7,14.2,10,15.2255370694788,28.0,19.0,13,15,0,0
2013-08-23,MelbourneAirport,14.9,3.0,0.2,74.0,72.0,1008.9,1010.9,8.0,7.0,12.1,13.5,7,11.504339437835801,31.0,35.0,12,12,0,0
2013-08-24,MelbourneAirport,15.4,2.0,1.7,78.0,60.0,1022.7,1022.4,7.0,7.0,12.4,15.3,9,9.91007481375414,15.0,17.0,12,11,0,0
2013-08-25,MelbourneAirport,16.7,1.6,3.2,56.0,47.0,1024.3,1022.4,3.0,7.0,13.8,16.3,11,7.61116449879344,15.0,17.0,15,13,0,0
2013-08-26,MelbourneAirport,18.5,2.8,6.9,73.0,47.0,1024.2,1022.2,6.0,7.0,12.4,17.8,0,26.3458069334903,19.0,22.0,0,11,0,0
